simp_word,trad_word,freq,pinyin
阿奇霉素注射液,阿奇黴素注射液,6,a qi mei su zhu she ye
附红细胞体病,附紅細胞體病,6,fu hong xi bao ti bing
乙酰丙嗪,乙酰丙嗪,6,yi xian bing qin
二尖瓣返流,二尖瓣返流,6,er jian ban fan liu
证治准绳,證治準繩,6,zheng zhi zhun sheng
传染过程,傳染過程,6,chuan ran guo cheng
驱虫斑鸠菊,驅蟲斑鳩菊,6,qu chong ban jiu ju
沈克非,沈克非,6,shen ke fei
苯磺酸氨氯地平,苯磺酸氨氯地平,6,ben huang suan an lv di ping
淋巴因子,淋巴因子,6,lin ba yin zi
胫骨前肌,脛骨前肌,6,jing gu qian ji
无蒂,無蒂,6,wu di
蛔虫性肠梗阻,蛔蟲性腸梗阻,6,hui chong xing chang geng zu
寿星补汁,壽星補汁,6,shou xing bu zhi
听会穴,聽會穴,6,ting hui xue
猪蹄甲,豬蹄甲,6,zhu ti jia
苏敬,蘇敬,6,su jing
心脏传导阻滞,心臟傳導阻滯,6,xin zang chuan dao zu zhi
甲硝唑注射液,甲硝唑注射液,6,jia xiao zuo zhu she ye
记忆广度,記憶廣度,6,ji yi guang du
超声诊断学,超聲診斷學,6,chao sheng zhen duan xue
皮肤真菌病,皮膚真菌病,6,pi fu zhen jun bing
承扶,承扶,6,cheng fu
卵泡破裂,卵泡破裂,6,luan pao po lie
体虱,體蝨,6,ti shi
锁阳补肾胶囊,鎖陽補腎膠囊,6,suo yang bu shen jiao nang
胃底折叠术,胃底摺疊術,6,wei di zhe die shu
浅龋,淺齲,6,qian qu
生长抑素,生長抑素,6,sheng zhang yi su
鸦胆子,鴉膽子,6,ya dan zi
覆盖义齿修复,覆蓋義齒修復,6,fu gai yi chi xiu fu
腹腔穿刺术,腹腔穿刺術,6,fu qiang chuan ci shu
冠脉通片,冠脈通片,6,guan mai tong pian
外阴营养不良,外陰營養不良,6,wai yin ying yang bu liang
羟乙基淀粉,羥乙基澱粉,6,qiang yi ji dian fen
血管性血友病,血管性血友病,6,xue guan xing xue you bing
单体性,單體性,6,dan ti xing
鼠李糖,鼠李糖,6,shu li tang
先天性再生障碍性贫血,先天性再生障礙性貧血,6,xian tian xing zai sheng zhang ai xing pin xue
火把花根片,火把花根片,6,huo ba hua gen pian
四缝穴,四縫穴,6,si feng xue
地奥司明片,地奧司明片,6,di ao si ming pian
大黄酚,大黃酚,6,dai huang fen
生精胶囊,生精膠囊,6,sheng jing jiao nang
连翘败毒丸,連翹敗毒丸,6,lian qiao bai du wan
前列腺脓肿,前列腺膿腫,6,qian lie xian nong zhong
先天性无虹膜,先天性無虹膜,6,xian tian xing wu hong mo
补血口服液,補血口服液,6,bu xue kou fu ye
七宝美髯丹,七寶美髯丹,6,qi bao mei ran dan
细胞免疫学,細胞免疫學,6,xi bao mian yi xue
暗视觉,暗視覺,6,an shi jue
血塞通分散片,血塞通分散片,6,xue sai tong fen san pian
牛黄解毒软胶囊,牛黃解毒軟膠囊,6,niu huang jie du ruan jiao nang
透壁性心肌梗死,透壁性心肌梗死,6,tou bi xing xin ji geng si
白果内酯,白果內酯,6,bai guo nei zhi
小胶质细胞,小膠質細胞,6,xiao jiao zhi xi bao
温度效应,溫度效應,6,wen du xiao ying
群落生态学,羣落生態學,6,qun luo sheng tai xue
乙肝灵胶囊,乙肝靈膠囊,6,yi gan ling jiao nang
鹿角片,鹿角片,6,lu jiao pian
磷酸二氢钠,磷酸二氫鈉,6,lin suan er qing na
解剖生理学,解剖生理學,6,jie pou sheng li xue
小脑扁桃体下疝畸形,小腦扁桃體下疝畸形,6,xiao nao bian tao ti xia shan ji xing
亚族,亞族,5,ya zu
肺力咳合剂,肺力咳合劑,5,fei li ke he ji
二溴氯丙烷,二溴氯丙烷,5,er xiu lv bing wan
盐酸金霉素,鹽酸金黴素,5,yan suan jin mei su
咪唑斯汀,咪唑斯汀,5,mi zuo si ting
卡铂,卡鉑,5,ka bo
曲普瑞林,曲普瑞林,5,qu pu rui lin
深覆合,深覆合,5,shen fu he
氧化锌软膏,氧化鋅軟膏,5,yang hua xin ruan gao
颌面部间隙感染,頜面部間隙感染,5,he mian bu jian xi gan ran
血凝抑制试验,血凝抑制試驗,5,xue ning yi zhi shi yan
皮下囊肿,皮下囊腫,5,pi xia nang zhong
子宫底,子宮底,5,zi gong di
儿童清肺丸,兒童清肺丸,5,er tong qing fei wan
复方磺胺甲恶唑注射液,複方磺胺甲惡唑注射液,5,fu fang huang an jia e zuo zhu she ye
钕玻璃,釹玻璃,5,nv bo li
小儿葫芦散,小兒葫蘆散,5,xiao er hu lu san
冬凌草甲素,冬凌草甲素,5,dong ling cao jia su
拜复乐,拜覆樂,5,bai fu le
宁心宝胶囊,寧心寶膠囊,5,ning xin bao jiao nang
甲氰咪胍,甲氰咪胍,5,jia qing mi gua
地塞米松片,地塞米松片,5,di sai mi song pian
良附丸,良附丸,5,liang fu wan
植物凝集素,植物凝集素,5,zhi wu ning ji su
尼美舒利胶囊,尼美舒利膠囊,5,ni mei shu li jiao nang
桑菊感冒颗粒,桑菊感冒顆粒,5,sang ju gan mao ke li
黄芪桂枝五物汤,黃芪桂枝五物湯,5,huang qi gui zhi wu wu tang
地诺前列素,地諾前列素,5,di nuo qian lie su
先天性肺囊肿,先天性肺囊腫,5,xian tian xing fei nang zhong
儿泻康贴膜,兒瀉康貼膜,5,er xie kang tie mo
虫草清肺胶囊,蟲草清肺膠囊,5,chong cao qing fei jiao nang
致畸试验,致畸試驗,5,zhi ji shi yan
甲氟喹,甲氟喹,5,jia fu kui
阴茎再造术,陰莖再造術,5,yin jing zai zao shu
气管炎丸,氣管炎丸,5,qi guan yan wan
消癌平片,消癌平片,5,xiao ai ping pian
力月西,力月西,5,li yue xi
片姜黄,片薑黃,5,pian jiang huang
黄萱益肝散,黃萱益肝散,5,huang xuan yi gan san
全膀胱切除术,全膀胱切除術,5,quan pang guang qie chu shu
哌拉西林舒巴坦,哌拉西林舒巴坦,5,pai la xi lin shu ba tan
清艾条,清艾條,5,qing ai tiao
一次性使用静脉输液针,一次性使用靜脈輸液針,5,yi ci xing shi yong jing mai shu ye zhen
溶酶体贮积症,溶酶體貯積症,5,rong mei ti zhu ji zheng
二十五味松石丸,二十五味松石丸,5,er shi wu wei song shi wan
小青龙合剂,小青龍合劑,5,xiao qing long he ji
腹内斜肌,腹內斜肌,5,fu nei xie ji
巨阙穴,巨闕穴,5,ju que xue
睾丸囊肿,睾丸囊腫,5,gao wan nang zhong
盐酸芬氟拉明,鹽酸芬氟拉明,5,yan suan fen fu la ming
习惯性脱位,習慣性脫位,5,xi guan xing tuo wei
胸苷激酶,胸苷激酶,5,xiong gan ji mei
细菌性角膜炎,細菌性角膜炎,5,xi jun xing jiao mo yan
定喘穴,定喘穴,5,ding chuan xue
鼻炎宁胶囊,鼻炎寧膠囊,5,bi yan ning jiao nang
张志聪,張志聰,5,zhang zhi cong
龟鳖丸,龜鱉丸,5,gui bie wan
盐酸吗啡片,鹽酸嗎啡片,5,yan suan ma fei pian
桶状胸,桶狀胸,5,tong zhuang xiong
蜡片,蠟片,5,la pian
田七补丸,田七補丸,5,tian qi bu wan
胆碱受体,膽鹼受體,5,dan jian shou ti
胰腺瘤,胰腺瘤,5,yi xian liu
意向性震颤,意向性震顫,5,yi xiang xing zhen chan
带脉穴,帶脈穴,5,dai mai xue
阿胶鸡子黄汤,阿膠雞子黃湯,5,e jiao ji zi huang tang
足细胞,足細胞,5,zu xi bao
子宫肥大,子宮肥大,5,zi gong fei da
孢子菌,孢子菌,5,bao zi jun
感染性心肌炎,感染性心肌炎,5,gan ran xing xin ji yan
全身麻醉药,全身麻醉藥,5,quan shen ma zui yao
塞洛唑啉,塞洛唑啉,5,sai luo zuo lin
肱骨内上髁骨折,肱骨內上髁骨折,5,gong gu nei shang ke gu zhe
卵巢黄体破裂,卵巢黃體破裂,5,luan chao huang ti po lie
连续变量,連續變量,5,lian xu bian liang
盐酸氨溴索片,鹽酸氨溴索片,5,yan suan an xiu suo pian
调经补血丸,調經補血丸,5,diao jing bu xue wan
丹皮酚,丹皮酚,5,dan pi fen
溶液培养,溶液培養,5,rong ye pei yang
急性淋巴结炎,急性淋巴結炎,5,ji xing lin ba jie yan
卫生事业管理学,衛生事業管理學,5,wei sheng shi ye guan li xue
肛周炎,肛周炎,5,gang zhou yan
社区护理学,社區護理學,5,she qu hu li xue
眉毛移植,眉毛移植,5,mei mao yi zhi
分子影像学,分子影像學,5,fen zi ying xiang xue
洁尔阴洗液,潔爾陰洗液,5,jie er yin xi ye
粒子大小,粒子大小,5,li zi da xiao
紫河车胶囊,紫河車膠囊,5,zi he che jiao nang
阿司匹林缓释片,阿司匹林緩釋片,5,a si pi lin huan shi pian
化脓性腮腺炎,化膿性腮腺炎,5,hua nong xing sai xian yan
血清学诊断,血清學診斷,5,xue qing xue zhen duan
复方炔诺酮片,複方炔諾酮片,5,fu fang gui nuo tong pian
分泌组织,分泌組織,5,fen mi zu zhi
溶血素,溶血素,5,rong xue su
肱桡肌,肱橈肌,5,gong rao ji
固精丸,固精丸,5,gu jing wan
腹膜后出血,腹膜後出血,5,fu mo hou chu xue
槐角丸,槐角丸,5,huai jiao wan
尿道造影,尿道造影,5,niao dao zao ying
永盛合阿胶,永盛合阿膠,5,yong sheng he e jiao
大扶康,大扶康,5,da fu kang
乳房悬韧带,乳房懸韌帶,5,ru fang xuan ren dai
胆泥,膽泥,5,dan ni
伤湿祛痛膏,傷溼祛痛膏,5,shang shi qu tong gao
腹厚,腹厚,5,fu hou
头孢丙烯,頭孢丙烯,5,tou bao bing xi
皮革样化,皮革樣化,5,pi ge yang hua
炎琥宁注射液,炎琥寧注射液,5,yan hu ning zhu she ye
光果甘草,光果甘草,5,guang guo gan cao
直肠前突,直腸前突,5,zhi chang qian tu
沙奎那韦,沙奎那韋,5,sha kui na wei
青春型精神分裂症,青春型精神分裂症,5,qing chun xing jing shen fen lie zheng
阿昔洛韦乳膏,阿昔洛韋乳膏,5,a xi luo wei ru gao
臁疮,臁瘡,5,lian chuang
糖维胶囊,糖維膠囊,5,tang wei jiao nang
同仁大活络丸,同仁大活絡丸,5,tong ren da huo luo wan
幽门痉挛,幽門痙攣,5,you men jing luan
氯丙咪嗪,氯丙咪嗪,5,lv bing mi qin
咳特灵片,咳特靈片,5,ke te ling pian
泛影葡胺,泛影葡胺,5,fan ying pu an
结肠溃疡,結腸潰瘍,5,jie chang kui yang
恩拉霉素,恩拉黴素,5,en la mei su
全胃切除术,全胃切除術,5,quan wei qie chu shu
肠粘连松解术,腸粘連鬆解術,5,chang zhan lian song jie shu
重组质粒,重組質粒,5,chong zu zhi li
双重分离,雙重分離,5,shuang chong fen li
先天性眼球震颤,先天性眼球震顫,5,xian tian xing yan qiu zhen chan
肩锁关节脱位,肩鎖關節脫位,5,jian suo guan jie tuo wei
清热剂,清熱劑,5,qing re ji
联苯苄唑乳膏,聯苯苄唑乳膏,5,lian ben bian zuo ru gao
清暑益气汤,清暑益氣湯,5,qing shu yi qi tang
下利清谷,下利清谷,5,xia li qing gu
操作性定义,操作性定義,5,cao zuo xing ding yi
平消胶囊,平消膠囊,5,ping xiao jiao nang
阴道脱垂,陰道脫垂,5,yin dao tuo chui
头孢克洛干混悬剂,頭孢克洛幹混懸劑,5,tou bao ke luo gan hun xuan ji
注射用苄星青霉素,注射用苄星青黴素,5,zhu she yong bian xing qing mei su
养血荣筋丸,養血榮筋丸,5,yang xue rong jin wan
注射用青蒿琥酯,注射用青蒿琥酯,5,zhu she yong qing hao hu zhi
半月清,半月清,5,ban yue qing
人体结构学,人體結構學,5,ren ti jie gou xue
表阿霉素,表阿黴素,5,biao a mei su
渗透性利尿,滲透性利尿,5,shen tou xing li niao
雷诺考特,雷諾考特,5,lei nuo kao te
碳酸钙颗粒,碳酸鈣顆粒,5,tan suan gai ke li
狗脊,狗脊,5,gou ji
旋光度,旋光度,5,xuan guang du
神经嵴,神經嵴,5,shen jing ji
真性尿失禁,真性尿失禁,5,zhen xing niao shi jin
壮腰补肾丸,壯腰補腎丸,5,zhuang yao bu shen wan
木材防腐剂,木材防腐劑,5,mu cai fang fu ji
胃气胀,胃氣脹,5,wei qi zhang
甲基黄嘌呤,甲基黃嘌呤,5,jia ji huang piao ling
膈下脓肿,膈下膿腫,5,ge xia nong zhong
血脱,血脫,5,xue tuo
钟惠澜,鍾惠瀾,5,zhong hui lan
多肌炎,多肌炎,5,duo ji yan
隐形义齿,隱形義齒,5,yin xing yi chi
氨基比林咖啡因片,氨基比林咖啡因片,5,an ji bi lin ka fei yin pian
李中梓,李中梓,5,li zhong zi
养胃舒胶囊,養胃舒膠囊,5,yang wei shu jiao nang
养血安神片,養血安神片,5,yang xue an shen pian
完全性失语,完全性失語,5,wan quan xing shi yu
类鼻疽,類鼻疽,5,lei bi ju
右旋体,右旋體,5,you xuan ti
硝西泮,硝西泮,5,xiao xi pan
身体意象,身體意象,5,shen ti yi xiang
室间隔缺损封堵术,室間隔缺損封堵術,5,shi jian ge que sun feng du shu
心脉隆注射液,心脈隆注射液,5,xin mai long zhu she ye
七美岛,七美島,5,qi mei dao
生狼毒,生狼毒,5,sheng lang du
酒窝成形术,酒窩成形術,5,jiu wo cheng xing shu
金乌骨通胶囊,金烏骨通膠囊,5,jin wu gu tong jiao nang
养老穴,養老穴,5,yang lao xue
阿司咪唑,阿司咪唑,5,a si mi zuo
子囊,子囊,5,zi nang
妇炎净片,婦炎淨片,5,fu yan jing pian
伏格列波糖,伏格列波糖,5,fu ge lie bo tang
生长期脱发,生長期脫髮,5,sheng zhang qi tuo fa
广场恐怖,廣場恐怖,5,guang chang kong bu
持续性发热,持續性發熱,5,chi xu xing fa re
枸橼酸氯米芬,枸櫞酸氯米芬,5,ju yuan suan lv mi fen
西酞普兰,西酞普蘭,5,xi tai pu lan
五更泄泻,五更泄瀉,5,wu geng xie xie
滤泡性淋巴瘤,濾泡性淋巴瘤,5,lv pao xing lin ba liu
木贼草,木賊草,5,mu zei cao
索马杜林,索馬杜林,5,suo ma du lin
苯甲酸酯,苯甲酸酯,5,ben jia suan zhi
柏子养心丸,柏子養心丸,5,bai zi yang xin wan
白垩色,白堊色,5,bai e se
颠茄合剂,顛茄合劑,5,dian jia he ji
牛黄蛇胆川贝胶囊,牛黃蛇膽川貝膠囊,5,niu huang she dan chuan bei jiao nang
眼虫病,眼蟲病,5,yan chong bing
耳廓假性囊肿,耳廓假性囊腫,5,er kuo jia xing nang zhong
鹿茸洋参片,鹿茸洋蔘片,5,lu rong yang can pian
心宝,心寶,5,xin bao
替普瑞酮,替普瑞酮,5,ti pu rui tong
普乐安片,普樂安片,5,pu le an pian
柏油样便,柏油樣便,5,bai you yang bian
蜡腺,蠟腺,5,la xian
多乳房,多乳房,5,duo ru fang
湿疹样皮炎,溼疹樣皮炎,5,shi zhen yang pi yan
先天性脱发,先天性脫髮,5,xian tian xing tuo fa
皮炎平霜,皮炎平霜,5,pi yan ping shuang
螺旋器,螺旋器,5,luo xuan qi
高苯丙氨酸血症,高苯丙氨酸血癥,5,gao ben bing an suan xue zheng
次黄嘌呤,次黃嘌呤,5,ci huang piao ling
蛇胆陈皮口服液,蛇膽陳皮口服液,5,she dan chen pi kou fu ye
蒸馏水机,蒸餾水機,5,zheng liu shui ji
加兰他敏,加蘭他敏,5,jia lan ta min
氟康唑片,氟康唑片,5,fu kang zuo pian
淤积性皮炎,淤積性皮炎,5,yu ji xing pi yan
血滞通胶囊,血滯通膠囊,5,xue zhi tong jiao nang
龙血竭胶囊,龍血竭膠囊,5,long xue jie jiao nang
菊明降压丸,菊明降壓丸,5,ju ming jiang ya wan
导管插入术,導管插入術,5,dao guan cha ru shu
血清病,血清病,5,xue qing bing
肉瘤变,肉瘤變,5,rou liu bian
脑蛋白水解物,腦蛋白水解物,5,nao dan bai shui jie wu
血虚证,血虛證,5,xue xu zheng
肝结石,肝結石,5,gan jie shi
颈静脉孔,頸靜脈孔,5,jing jing mai kong
变性术,變性術,5,bian xing shu
依诺肝素,依諾肝素,5,yi nuo gan su
穿心莲内酯滴丸,穿心蓮內酯滴丸,5,chuan xin lian nei zhi di wan
感音性聋,感音性聾,5,gan yin xing long
彩斑,彩斑,5,cai ban
硫细菌,硫細菌,5,liu xi jun
坐珠达西,坐珠達西,5,zuo zhu da xi
鞭毛虫,鞭毛蟲,5,bian mao chong
新雪颗粒,新雪顆粒,5,xin xue ke li
陆栖动物,陸棲動物,5,lu qi dong wu
梧桐子,梧桐子,5,wu tong zi
环磷酰胺注射液,環磷酰胺注射液,5,huan lin xian an zhu she ye
枸橼酸铁铵,枸櫞酸鐵銨,5,ju yuan suan tie an
头孢克肟分散片,頭孢克肟分散片,5,tou bao ke wo fen san pian
复明胶囊,復明膠囊,5,fu ming jiao nang
复方芦荟胶囊,複方蘆薈膠囊,5,fu fang lu hui jiao nang
曲骨,曲骨,5,qu gu
牵拉性视网膜脱离,牽拉性視網膜脫離,5,qian la xing shi wang mo tuo li
膈疝修补术,膈疝修補術,5,ge shan xiu bu shu
头孢匹胺,頭孢匹胺,5,tou bao pi an
鼻炎喷剂,鼻炎噴劑,5,bi yan pen ji
门体分流术,門體分流術,5,men ti fen liu shu
感觉区,感覺區,5,gan jue qu
珍珠活络二十九味丸,珍珠活絡二十九味丸,5,zhen zhu huo luo er shi jiu wei wan
血管运动性鼻炎,血管運動性鼻炎,5,xue guan yun dong xing bi yan
嗜眠,嗜眠,5,shi mian
急性单核细胞性白血病,急性單核細胞性白血病,5,ji xing dan he xi bao xing bai xue bing
美洛西林钠,美洛西林鈉,5,mei luo xi lin na
多潘立酮分散片,多潘立酮分散片,5,duo pan li tong fen san pian
扁豆衣,扁豆衣,5,bian dou yi
复明片,復明片,5,fu ming pian
益身灵丸,益身靈丸,5,yi shen ling wan
角巩膜缘,角鞏膜緣,5,jiao gong mo yuan
姜片虫病,薑片蟲病,5,jiang pian chong bing
感冒清热软胶囊,感冒清熱軟膠囊,5,gan mao qing re ruan jiao nang
小网膜,小網膜,5,xiao wang mo
自身抗原,自身抗原,5,zi shen kang yuan
桩冠,樁冠,5,zhuang guan
肾上腺脑白质营养不良,腎上腺腦白質營養不良,5,shen shang xian nao bai zhi ying yang bu liang
锯齿缘,鋸齒緣,5,ju chi yuan
输精管复通术,輸精管復通術,5,shu jing guan fu tong shu
钩骨,鉤骨,5,gou gu
仙乐雄胶囊,仙樂雄膠囊,5,xian le xiong jiao nang
咳欣康片,咳欣康片,5,ke xin kang pian
多聚甲醛,多聚甲醛,5,duo ju jia quan
周锡年,周錫年,5,zhou xi nian
注射用磺苄西林钠,注射用磺苄西林鈉,5,zhu she yong huang bian xi lin na
先证者,先證者,5,xian zheng zhe
呼吸孔,呼吸孔,5,hu xi kong
超声波洁牙机,超聲波潔牙機,5,chao sheng bo jie ya ji
甲型肝炎减毒活疫苗,甲型肝炎減毒活疫苗,5,jia xing gan yan jian du huo yi miao
奥扎格雷,奧扎格雷,5,ao zha ge lei
静脉石,靜脈石,5,jing mai shi
槐角苷,槐角苷,5,huai jiao gan
胰高糖素,胰高糖素,5,yi gao tang su
玄明粉,玄明粉,5,xuan ming fen
麦角固醇,麥角固醇,5,mai jiao gu chun
中药鉴定学,中藥鑑定學,5,zhong yao jian ding xue
替莫唑胺,替莫唑胺,5,ti mo zuo an
一期梅毒,一期梅毒,5,yi qi mei du
休眠芽,休眠芽,5,xiu mian ya
垂直传递,垂直傳遞,5,chui zhi chuan di
子宫穴,子宮穴,5,zi gong xue
诸葛行军散,諸葛行軍散,5,zhu ge xing jun san
突触可塑性,突觸可塑性,5,tu chu ke su xing
冬凌草片,冬凌草片,5,dong ling cao pian
动物病理学,動物病理學,5,dong wu bing li xue
双氯芬酸钠缓释片,雙氯芬酸鈉緩釋片,5,shuang lv fen suan na huan shi pian
白屈菜,白屈菜,5,bai qu cai
注射用绒促性素,注射用絨促性素,5,zhu she yong rong cu xing su
拜阿司匹灵,拜阿司匹靈,5,bai a si pi ling
牙周萎缩,牙周萎縮,5,ya zhou wei suo
人参养荣汤,人蔘養榮湯,5,ren shen yang rong tang
血塞通片,血塞通片,5,xue sai tong pian
调定点,調定點,5,diao ding dian
临床法医学,臨牀法醫學,5,lin chuang fa yi xue
阿莫西林片,阿莫西林片,5,a mo xi lin pian
铬鼻病,鉻鼻病,5,ge bi bing
下颌关节脱位,下頜關節脫位,5,xia he guan jie tuo wei
消旋卡多曲,消旋卡多曲,5,xiao xuan ka duo qu
羟甲基糠醛,羥甲基糠醛,5,qiang jia ji kang quan
二十五味余甘子丸,二十五味餘甘子丸,5,er shi wu wei yu gan zi wan
拉贝洛尔,拉貝洛爾,5,la bei luo er
粟丘疹,粟丘疹,5,su qiu zhen
唑来膦酸,唑來膦酸,5,zuo lai lin suan
硝基甲苯,硝基甲苯,5,xiao ji jia ben
胆管囊肿,膽管囊腫,5,dan guan nang zhong
照海穴,照海穴,5,zhao hai xue
胸廓出口综合征,胸廓出口綜合徵,5,xiong kuo chu kou zong he zheng
碱石灰,鹼石灰,5,jian shi hui
七厘胶囊,七釐膠囊,5,qi li jiao nang
泰脂安胶囊,泰脂安膠囊,5,tai zhi an jiao nang
雪胆胃肠丸,雪膽胃腸丸,5,xue dan wei chang wan
枳术丸,枳術丸,5,zhi shu wan
老年性精神病,老年性精神病,5,lao nian xing jing shen bing
感冒止咳糖浆,感冒止咳糖漿,5,gan mao zhi ke tang jiang
苯磺酸左旋氨氯地平片,苯磺酸左旋氨氯地平片,5,ben huang suan zuo xuan an lv di ping pian
四季感冒胶囊,四季感冒膠囊,5,si ji gan mao jiao nang
输精管吻合术,輸精管吻合術,5,shu jing guan wen he shu
云母尘肺,雲母塵肺,5,yun mu chen fei
液氮冷冻治疗,液氮冷凍治療,5,ye dan leng dong zhi liao
左西替利嗪,左西替利嗪,5,zuo xi ti li qin
丝氨酸蛋白酶,絲氨酸蛋白酶,5,si an suan dan bai mei
如意金黄散,如意金黃散,5,ru yi jin huang san
补阳还五汤,補陽還五湯,5,bu yang hai wu tang
头孢克肟颗粒,頭孢克肟顆粒,5,tou bao ke wo ke li
妇科十味片,婦科十味片,5,fu ke shi wei pian
二氮嗪注射液,二氮嗪注射液,5,er dan qin zhu she ye
过氧苯甲酰,過氧苯甲酰,5,guo yang ben jia xian
大败毒胶囊,大敗毒膠囊,5,da bai du jiao nang
野马追,野馬追,5,ye ma zhui
羟丙基甲基纤维素,羥丙基甲基纖維素,5,qiang bing ji jia ji xian wei su
大肠俞穴,大腸俞穴,5,da chang yu xue
结膜结石,結膜結石,5,jie mo jie shi
新山地明,新山地明,5,xin shan di ming
普适泰片,普適泰片,5,pu shi tai pian
恶性高热,惡性高熱,5,e xing gao re
磺胺间甲氧嘧啶,磺胺間甲氧嘧啶,5,huang an jian jia yang mi ding
性行为异常,性行爲異常,5,xing xing wei yi chang
放射性皮炎,放射性皮炎,5,fang she xing pi yan
肩髎,肩髎,5,jian liao
氨茶碱注射液,氨茶鹼注射液,5,an cha jian zhu she ye
姿势反射,姿勢反射,5,zi shi fan she
染色体工程,染色體工程,5,ran se ti gong cheng
来立信,來立信,5,lai li xin
小儿消食片,小兒消食片,5,xiao er xiao shi pian
地氯雷他定,地氯雷他定,5,di lv lei ta ding
强痛定,強痛定,5,qiang tong ding
中毒性肺炎,中毒性肺炎,5,zhong du xing fei yan
少冲穴,少衝穴,5,shao chong xue
夜尿宁丸,夜尿寧丸,5,ye niao ning wan
肉桂酸,肉桂酸,5,rou gui suan
达峰时间,達峯時間,5,da feng shi jian
独活寄生汤,獨活寄生湯,5,du huo ji sheng tang
制药工程设计,製藥工程設計,5,zhi yao gong cheng she ji
清热解毒片,清熱解毒片,5,qing re jie du pian
异染性脑白质营养不良,異染性腦白質營養不良,5,yi ran xing nao bai zhi ying yang bu liang
珍视明滴眼液,珍視明滴眼液,5,zhen shi ming di yan ye
湿证,溼證,5,shi zheng
哮喘性支气管炎,哮喘性支氣管炎,5,xiao chuan xing zhi qi guan yan
每搏输出量,每搏輸出量,5,mei bo shu chu liang
胸锁关节,胸鎖關節,5,xiong suo guan jie
肝外胆道,肝外膽道,5,gan wai dan dao
前房出血,前房出血,5,qian fang chu xue
龙胆紫溶液,龍膽紫溶液,5,long dan zi rong ye
对乙酰氨基酚滴剂,對乙酰氨基酚滴劑,5,dui yi xian an ji fen di ji
黄芩苷,黃芩苷,5,huang qin gan
昆明山海棠,昆明山海棠,5,kun ming shan hai tang
蛇毒中毒,蛇毒中毒,5,she du zhong du
碘普罗胺注射液,碘普羅胺注射液,5,dian pu luo an zhu she ye
细胞杂交,細胞雜交,5,xi bao za jiao
磷酸钙结石,磷酸鈣結石,5,lin suan gai jie shi
阿拉斯加深海鱼油,阿拉斯加深海魚油,5,a la si jia shen hai yu you
依托泊苷,依託泊苷,5,yi tuo po gan
灭菌注射用水,滅菌注射用水,5,mie jun zhu she yong shui
眩晕停,眩暈停,5,xuan yun ting
高镁血症,高鎂血癥,5,gao mei xue zheng
下火王,下火王,5,xia huo wang
急性糜烂性胃炎,急性糜爛性胃炎,5,ji xing mi lan xing wei yan
地磁气,地磁氣,5,di ci qi
慢性牙髓炎,慢性牙髓炎,5,man xing ya sui yan
大包穴,大包穴,5,da bao xue
结肠透析,結腸透析,5,jie chang tou xi
复方醋酸地塞米松乳膏,複方醋酸地塞米松乳膏,5,fu fang cu suan di sai mi song ru gao
泻下剂,瀉下劑,5,xie xia ji
大赫,大赫,5,da he
白内障囊外摘除术,白內障囊外摘除術,5,bai nei zhang nang wai zhai chu shu
浅部真菌病,淺部真菌病,5,qian bu zhen jun bing
额尔古纳右旗,額爾古納右旗,5,e er gu na you qi
葡萄糖酸亚铁,葡萄糖酸亞鐵,5,pu tao tang suan ya tie
瓜霜退热灵胶囊,瓜霜退熱靈膠囊,5,gua shuang tui re ling jiao nang
口疮病,口瘡病,5,kou chuang bing
甘油果糖,甘油果糖,5,gan you guo tang
项韧带,項韌帶,5,xiang ren dai
股神经损伤,股神經損傷,5,gu shen jing sun shang
调和肝脾,調和肝脾,5,tiao he gan pi
硫酸沙丁胺醇片,硫酸沙丁胺醇片,5,liu suan sha ding an chun pian
乐思哲,樂思哲,5,le si zhe
妇女养血丸,婦女養血丸,5,fu nv yang xue wan
大横穴,大橫穴,5,da heng xue
盐酸左旋咪唑,鹽酸左旋咪唑,5,yan suan zuo xuan mi zuo
复方杜仲健骨颗粒,複方杜仲健骨顆粒,5,fu fang du zhong jian gu ke li
前庭大腺脓肿,前庭大腺膿腫,5,qian ting da xian nong zhong
依巴斯汀,依巴斯汀,5,yi ba si ting
外周静脉压,外周靜脈壓,5,wai zhou jing mai ya
社交恐怖,社交恐怖,5,she jiao kong bu
毛霉病,毛黴病,5,mao mei bing
吡喹酮片,吡喹酮片,5,bi kui tong pian
流行性和地方性斑疹伤寒,流行性和地方性斑疹傷寒,5,liu xing xing he di fang xing ban zhen shang han
尼可刹米,尼可剎米,5,ni ke sha mi
阿昔洛韦滴眼液,阿昔洛韋滴眼液,5,a xi luo wei di yan ye
氯噻酮,氯噻酮,5,lv sai tong
主动脉窦,主動脈竇,5,zhu dong mai dou
六味地黄,六味地黃,5,liu wei di huang
甘露消毒丹,甘露消毒丹,5,gan lu xiao du dan
麝香风湿胶囊,麝香風溼膠囊,5,she xiang feng shi jiao nang
二十味肉豆蔻丸,二十味肉豆蔻丸,5,er shi wei rou dou kou wan
环丙孕酮,環丙孕酮,5,huan bing yun tong
曲酸,曲酸,5,qu suan
开胸顺气丸,開胸順氣丸,5,kai xiong shun qi wan
神经性贪食,神經性貪食,5,shen jing xing tan shi
肝血窦,肝血竇,5,gan xue dou
共生细菌,共生細菌,5,gong sheng xi jun
