simp_word,trad_word,freq,pinyin
鸡蛋炒菠菜,雞蛋炒菠菜,17,ji dan chao bo cai
徽州裹粽,徽州裹糉,17,hui zhou guo zong
蚝油牛柳,蠔油牛柳,17,hao you niu liu
广式五仁月饼,廣式五仁月餅,17,guang shi wu ren yue bing
杏仁儿酪,杏仁兒酪,17,xing ren er lao
鸡腿汤,雞腿湯,17,ji tui tang
金针菇肉丝,金針菇肉絲,17,jin zhen gu rou si
西瓜酱罐头,西瓜醬罐頭,17,xi gua jiang guan tou
素炝春不老,素熗春不老,17,su qiang chun bu lao
挂霜丸子,掛霜丸子,17,gua shuang wan zi
菊花鱼丸,菊花魚丸,17,ju hua yu wan
屯溪徽,屯溪徽,17,tun xi hui
素锅盔,素鍋盔,17,su guo kui
白肉丝儿,白肉絲兒,17,bai rou si er
氽三样儿,氽三樣兒,17,tun san yang er
蒙古手把肉,蒙古手把肉,17,meng gu shou ba rou
赣州麻通,贛州麻通,17,gan zhou ma tong
红豆蛋挞,紅豆蛋撻,17,hong dou dan ta
洱海弓鱼,洱海弓魚,17,er hai gong yu
陶陶居上月,陶陶居上月,17,tao tao ju shang yue
炸茄饼,炸茄餅,17,zha jia bing
熘脊髓,熘脊髓,17,liu ji sui
白鲞扣鸡,白鯗扣雞,17,bai xiang kou ji
堂煎牛仔骨,堂煎牛仔骨,17,tang jian niu zai gu
天然苋菜红,天然莧菜紅,17,tian ran xian cai hong
火焙豆腐,火焙豆腐,17,huo bei dou fu
咸肉丝儿,鹹肉絲兒,17,xian rou si er
菊花龙虎凤蛇羹,菊花龍虎鳳蛇羹,17,ju hua long hu feng she geng
酿山药,釀山藥,17,niang shan yao
柠檬酸一钠,檸檬酸一鈉,17,ning meng suan yi na
玉桂叶,玉桂葉,17,yu gui ye
潮州春饼,潮州春餅,17,chao zhou chun bing
东坡方肉,東坡方肉,17,dong po fang rou
炒银枝儿,炒銀枝兒,17,chao yin zhi er
白汁鱼肚,白汁魚肚,17,bai zhi yu du
八代鱼,八代魚,17,ba dai yu
酱菜四品,醬菜四品,17,jiang cai si pin
黄瓜炒肉丝,黃瓜炒肉絲,17,huang gua chao rou si
芜湖瓜子,蕪湖瓜子,17,wu hu gua zi
莲蓬鱼,蓮蓬魚,17,lian peng yu
菠菜丸子汤,菠菜丸子湯,17,bo cai wan zi tang
兴义耳块粑,興義耳塊粑,17,xing yi er kuai ba
虎跑素火腿,虎跑素火腿,17,hu pao su huo tui
粗黑胡椒粉,粗黑胡椒粉,17,cu hei hu jiao fen
干炸赤鳞鱼,幹炸赤鱗魚,17,gan zha chi lin yu
鸡蛋肉松卷,雞蛋肉鬆卷,17,ji dan rou song juan
珍珠贝肉,珍珠貝肉,17,zhen zhu bei rou
武功镇起花面,武功鎮起花面,16,wu gong zhen qi hua mian
凉拌鱿鱼,涼拌魷魚,16,liang ban you yu
奶白葡萄,奶白葡萄,16,nai bai pu tao
铁板鳝鱼,鐵板鱔魚,16,tie ban shan yu
南通跳面,南通跳面,16,nan tong tiao mian
蟹黄小汤包,蟹黃小湯包,16,xie huang xiao tang bao
酥肉汤,酥肉湯,16,su rou tang
酒糟汤圆,酒糟湯圓,16,jiu zao tang yuan
牛奶土司,牛奶土司,16,niu nai tu si
杏仁橄榄,杏仁橄欖,16,xing ren gan lan
岐山面皮,岐山麪皮,16,qi shan mian pi
绣球乾贝,繡球乾貝,16,xiu qiu qian bei
海鲜水果沙拉,海鮮水果沙拉,16,hai xian shui guo sha la
爆炒肉片,爆炒肉片,16,bao chao rou pian
格瓦斯饮料,格瓦斯飲料,16,ge wa si yin liao
玉兔海参,玉兔海蔘,16,yu tu hai shen
茉莉雀舌毫,茉莉雀舌毫,16,mo li que she hao
枣泥锅饼,棗泥鍋餅,16,zao ni guo bing
金钱鸡塔,金錢雞塔,16,jin qian ji ta
麦芬蛋糕,麥芬蛋糕,16,mai fen dan gao
牛肉荞面,牛肉蕎麪,16,niu rou qiao mian
醉鸡翅,醉雞翅,16,zui ji chi
澄江藕粉,澄江藕粉,16,cheng jiang ou fen
蛋黄麻花,蛋黃麻花,16,dan huang ma hua
东古一品鲜,東古一品鮮,16,dong gu yi pin xian
泡椒肥肠,泡椒肥腸,16,pao jiao fei chang
会友发包子,會友發包子,16,hui you fa bao zi
奉化摇蜡,奉化搖蠟,16,feng hua yao la
酥皮鸡饺,酥皮雞餃,16,su pi ji jiao
鸡汤煮千丝,雞湯煮千絲,16,ji tang zhu qian si
大荔带把肘子,大荔帶把肘子,16,da li dai ba zhou zi
陆稿荐卤肉,陸稿薦滷肉,16,lu gao jian lu rou
荞面灌肠,蕎麪灌腸,16,qiao mian guan chang
康家脆哨面,康家脆哨面,16,kang jia cui shao mian
机粽,機糉,16,ji zong
三丝瓜卷,三絲瓜卷,16,san si gua juan
樱桃蜜饯,櫻桃蜜餞,16,ying tao mi jian
酸豆角肉沫,酸豆角肉沫,16,suan dou jiao rou mo
小芝麻饼,小芝麻餅,16,xiao zhi ma bing
汁鲫鱼,汁鯽魚,16,zhi ji yu
酸菜鱿鱼,酸菜魷魚,16,suan cai you yu
芥兰牛肉,芥蘭牛肉,16,jie lan niu rou
芝麻南糖,芝麻南糖,16,zhi ma nan tang
红焖海参,紅燜海蔘,16,hong men hai shen
膳汤一品,膳湯一品,16,shan tang yi pin
佛公饼,佛公餅,16,fu gong bing
葵醛,葵醛,16,kui quan
文昌按粑,文昌按粑,16,wen chang an ba
豆腐老鼠,豆腐老鼠,16,dou fu lao shu
三仙丸子,三仙丸子,16,san xian wan zi
龙凤柔情,龍鳳柔情,16,long feng rou qing
什锦糕,什錦糕,16,shi jin gao
腌牛脚筋,醃牛腳筋,16,yan niu jiao jin
菊花卷,菊花捲,16,ju hua juan
羟基硬脂精,羥基硬脂精,16,qiang ji ying zhi jing
鱼片蒸水蛋,魚片蒸水蛋,16,yu pian zheng shui dan
巴山银芽,巴山銀芽,16,ba shan yin ya
叉烤鳜鱼,叉烤鱖魚,16,cha kao gui yu
参芪母鸡汤,參芪母雞湯,16,can qi mu ji tang
九珠皮蛋,九珠皮蛋,16,jiu zhu pi dan
酸菜黑圪条,酸菜黑圪條,16,suan cai hei ge tiao
银耳大枣汤,銀耳大棗湯,16,yin er da zao tang
布朗族菜,布朗族菜,16,bu lang zu cai
罗锅肉,羅鍋肉,16,luo guo rou
芫爆肚丝,芫爆肚絲,16,yan bao du si
和味炒田螺,和味炒田螺,16,he wei chao tian luo
虫草鸽,蟲草鴿,16,chong cao ge
乙酸薄荷酯,乙酸薄荷酯,16,yi suan bo he zhi
氰钴胺素,氰鈷胺素,16,qing gu an su
炒珍珠鸡,炒珍珠雞,16,chao zhen zhu ji
扒肘条,扒肘條,16,ba zhou tiao
上海饼干,上海餅乾,16,shang hai bing gan
车前草茶,車前草茶,16,che qian cao cha
宣城蜜枣,宣城蜜棗,16,xuan cheng mi zao
滑肉汤,滑肉湯,16,hua rou tang
糊涂鸡,糊塗雞,16,hu tu ji
西汁乳鸽,西汁乳鴿,16,xi zhi ru ge
佛手排骨,佛手排骨,16,fo shou pai gu
繁峙疤饼,繁峙疤餅,16,fan zhi ba bing
清拌腰丝儿,清拌腰絲兒,16,qing ban yao si er
潮州烧雁鹅,潮州燒雁鵝,16,chao zhou shao yan e
植物炭黑,植物炭黑,16,zhi wu tan hei
姜葱螃蟹,姜蔥螃蟹,15,jiang cong pang xie
炝肉,熗肉,15,qiang rou
黑玫瑰咖啡,黑玫瑰咖啡,15,hei mei gui ka fei
红酒猪排,紅酒豬排,15,hong jiu zhu pai
沙拉蛋,沙拉蛋,15,sha la dan
蛋黄面包,蛋黃麪包,15,dan huang mian bao
乳酪大会,乳酪大會,15,ru lao da hui
黄花菜瘦肉汤,黃花菜瘦肉湯,15,huang hua cai shou rou tang
蜜饯四品,蜜餞四品,15,mi jian si pin
蒜爆肉,蒜爆肉,15,suan bao rou
清真酱牛肉,清真醬牛肉,15,qing zhen jiang niu rou
香酥苹果,香酥蘋果,15,xiang su ping guo
金菇掐菜,金菇掐菜,15,jin gu qia cai
萝卜烧排骨,蘿蔔燒排骨,15,luo bo shao pai gu
聚丰德饭店,聚豐德飯店,15,ju feng de fan dian
椒盐花卷,椒鹽花捲,15,jiao yan hua juan
梅花蛋糕,梅花蛋糕,15,mei hua dan gao
保定府三件宝,保定府三件寶,15,bao ding fu san jian bao
同源茂,同源茂,15,tong yuan mao
花椒鱼片,花椒魚片,15,hua jiao yu pian
鱼香荷包蛋,魚香荷包蛋,15,yu xiang he bao dan
博山烩菜,博山燴菜,15,bo shan hui cai
鸡丝银耳,雞絲銀耳,15,ji si yin er
冬菜肉末,冬菜肉末,15,dong cai rou mo
秦川牌,秦川牌,15,qin chuan pai
天红宝,天紅寶,15,tian hong bao
桂花甜酒酿,桂花甜酒釀,15,gui hua tian jiu niang
炒银丝儿,炒銀絲兒,15,chao yin si er
卤斑鸠,滷斑鳩,15,lu ban jiu
四川辣子鸡,四川辣子雞,15,si chuan la zi ji
沙湾白饼,沙灣白餅,15,sha wan bai bing
浏阳茴饼,瀏陽茴餅,15,liu yang hui bing
烟鸽子蛋,煙鴿子蛋,15,yan ge zi dan
酱螺蛳,醬螺螄,15,jiang luo si
亚铁氰化钠,亞鐵氰化鈉,15,ya tie qing hua na
栗子炒子鸡,栗子炒子雞,15,li zi chao zi ji
炸子蟹,炸子蟹,15,zha zi xie
糯米藕片,糯米藕片,15,nuo mi ou pian
芝麻汤团,芝麻湯糰,15,zhi ma tang tuan
枸杞食品,枸杞食品,15,gou qi shi pin
烀烂甲鱼,烀爛甲魚,15,hu lan jia yu
一品鲳,一品鯧,15,yi pin chang
梁平甜茶,梁平甜茶,15,liang ping tian cha
海天草菇老抽,海天草菇老抽,15,hai tian cao gu lao chou
甘露饼,甘露餅,15,gan lu bing
龙眼虾仁,龍眼蝦仁,15,long yan xia ren
己烯醇,己烯醇,15,ji xi chun
伯丁罕,伯丁罕,15,bo ding han
万字扣肉,萬字扣肉,15,wan zi kou rou
醋烟肉片儿,醋煙肉片兒,15,cu yan rou pian er
桂林松糕,桂林松糕,15,gui lin song gao
芹菜牛肉丝,芹菜牛肉絲,15,qin cai niu rou si
奶汤白菜,奶湯白菜,15,nai tang bai cai
合德堂,合德堂,15,he de tang
砂钵狗肉,砂鉢狗肉,15,sha bo gou rou
丙二醇脂肪酸酯,丙二醇脂肪酸酯,15,bing er chun zhi fang suan zhi
小豆羹,小豆羹,15,xiao dou geng
桥头火锅店,橋頭火鍋店,15,qiao tou huo guo dian
烟三鲜儿,煙三鮮兒,15,yan san xian er
插根儿,插根兒,15,cha gen er
两香问政山笋,兩香問政山筍,15,liang xiang wen zheng shan sun
御菜五品,御菜五品,15,yu cai wu pin
乙酸松油酯,乙酸松油酯,15,yi suan song you zhi
凤炖牡丹,鳳燉牡丹,15,feng dun mu dan
氽灌肠,氽灌腸,15,tun guan chang
木耳圪贝,木耳圪貝,15,mu er ge bei
安定堡,安定堡,15,an ding bao
豆汁粥,豆汁粥,15,dou zhi zhou
葫芦大吉翅子,葫蘆大吉翅子,15,hu lu da ji chi zi
荔枝酥,荔枝酥,15,li zhi su
白炒三七花田鸡,白炒三七花田雞,15,bai chao san qi hua tian ji
香菇肉酱罐头,香菇肉醬罐頭,15,xiang gu rou jiang guan tou
柠檬夹心蛋糕,檸檬夾心蛋糕,15,ning meng jia xin dan gao
干烧大虾,乾燒大蝦,15,gan shao da xia
炒二冬,炒二冬,15,chao er dong
红烧猪蹄子,紅燒豬蹄子,15,hong shao zhu ti zi
老科曼,老科曼,15,lao ke man
脂油年糕,脂油年糕,15,zhi you nian gao
水晶蟹粉卷,水晶蟹粉卷,15,shui jing xie fen juan
羟丙基淀粉醚,羥丙基澱粉醚,15,qiang bing ji dian fen mi
洋钱饼,洋錢餅,15,yang qian bing
金针菇培根,金針菇培根,15,jin zhen gu pei gen
广州甜品,廣州甜品,15,guang zhou tian pin
锦江烤鸭,錦江烤鴨,15,jin jiang kao ya
欧蕾冰咖啡,歐蕾冰咖啡,14,ou lei bing ka fei
清汤丸子,清湯丸子,14,qing tang wan zi
炸卷果儿,炸卷果兒,14,zha juan guo er
葡达,葡達,14,pu da
县前汤团,縣前湯糰,14,xian qian tang tuan
三鲜小馄饨,三鮮小餛飩,14,san xian xiao hun tun
大佛白龙井,大佛白龍井,14,da fu bai long jing
蜜饯红果,蜜餞紅果,14,mi jian hong guo
剁椒大鱼头,剁椒大魚頭,14,duo jiao da yu tou
核桃红米饭,核桃紅米飯,14,he tao hong mi fan
红苕泥,紅苕泥,14,hong shao ni
鸡火酥,雞火酥,14,ji huo su
异戊酸异戊酯,異戊酸異戊酯,14,yi wu suan yi wu zhi
滇味炒面,滇味炒麪,14,dian wei chao mian
西湖桂花藕粉,西湖桂花藕粉,14,xi hu gui hua ou fen
喜洲破酥粑粑,喜洲破酥粑粑,14,xi zhou po su ba ba
苹果马提尼,蘋果馬提尼,14,ping guo ma ti ni
海南椰丝包,海南椰絲包,14,hai nan ye si bao
龙抄手餐厅,龍抄手餐廳,14,long chao shou can ting
肉骨茶煲鸡,肉骨茶煲雞,14,rou gu cha bao ji
峨眉糕,峨眉糕,14,e mei gao
小米沙拉,小米沙拉,14,xiao mi sha la
鸭黄豆腐,鴨黃豆腐,14,ya huang dou fu
富春鸡,富春雞,14,fu chun ji
酷梨,酷梨,14,ku li
炒芡子米,炒芡子米,14,chao qian zi mi
虾籽冬笋,蝦籽冬筍,14,xia zi dong sun
冬瓜燕,冬瓜燕,14,dong gua yan
绿沁园,綠沁園,14,lv qin yuan
烟刀鱼,煙刀魚,14,yan dao yu
糖焖莲子,糖燜蓮子,14,tang men lian zi
午时粑,午時粑,14,wu shi ba
海参武昌鱼,海蔘武昌魚,14,hai shen wu chang yu
干煸冬笋,乾煸冬筍,14,gan bian dong sun
广安烘糕,廣安烘糕,14,guang an hong gao
羊血米线,羊血米線,14,yang xue mi xian
熘蟹黄,熘蟹黃,14,liu xie huang
上海炒年糕,上海炒年糕,14,shang hai chao nian gao
家乡莲藕饼,家鄉蓮藕餅,14,jia xiang lian ou bing
柳林芝麻饼,柳林芝麻餅,14,liu lin zhi ma bing
凤眼秋波,鳳眼秋波,14,feng yan qiu bo
糖醋软熘鲤鱼焙面,糖醋軟熘鯉魚焙面,14,tang cu ruan liu li yu bei mian
灵丘熏鸡,靈丘燻雞,14,ling qiu xun ji
糖佛手,糖佛手,14,tang fo shou
池塘莲花,池塘蓮花,14,chi tang lian hua
虎山茶,虎山茶,14,hu shan cha
翅子汤,翅子湯,14,chi zi tang
银杏蒸鸭,銀杏蒸鴨,14,yin xing zheng ya
麻仁鹿肉串,麻仁鹿肉串,14,ma ren lu rou chuan
竹叶抗氧化物,竹葉抗氧化物,14,zhu ye kang yang hua wu
椰奶布丁,椰奶布丁,14,ye nai bu ding
熘什件儿,熘什件兒,14,liu shi jian er
琥珀酸二钠,琥珀酸二鈉,14,hu po suan er na
吉祥顶呱呱,吉祥頂呱呱,14,ji xiang ding gua gua
麻辣肉片,麻辣肉片,14,ma la rou pian
牛王庙怪味面,牛王廟怪味面,14,niu wang miao guai wei mian
光村沙虫,光村沙蟲,14,guang cun sha chong
普鲁兰酶,普魯蘭酶,14,pu lu lan mei
豇豆糕,豇豆糕,14,jiang dou gao
柳州酸,柳州酸,14,liu zhou suan
板粟烧鸡,板粟燒雞,14,ban su shao ji
老徐炒糕粿,老徐炒糕粿,14,lao xu chao gao guo
香菇瘦肉粥,香菇瘦肉粥,14,xiang gu shou rou zhou
什锦丁儿,什錦丁兒,14,shi jin ding er
盒子酥,盒子酥,14,he zi su
燕尾桃花,燕尾桃花,14,yan wei tao hua
佛手海参,佛手海蔘,14,fo shou hai shen
肉片焖扁豆,肉片燜扁豆,14,rou pian men bian dou
麦仔茶,麥仔茶,14,mai zai cha
上海冷面,上海冷麪,14,shang hai leng mian
椰汁板兰糕,椰汁板蘭糕,14,ye zhi ban lan gao
猪柳麦满分,豬柳麥滿分,14,zhu liu mai man fen
安铺鸡饭,安鋪雞飯,14,an pu ji fan
树叶饼,樹葉餅,14,shu ye bing
米汤油馓,米湯油饊,14,mi tang you san
红豆土司,紅豆土司,14,hong dou tu si
扒栗子,扒栗子,14,ba li zi
化核加应子,化核加應子,14,hua he jia ying zi
菜香源川菜馆,菜香源川菜館,14,cai xiang yuan chuan cai guan
蒸莲藕粉,蒸蓮藕粉,14,zheng lian ou fen
青蛋糕,青蛋糕,14,qing dan gao
芝麻酱拌面,芝麻醬拌麪,14,zhi ma jiang ban mian
窝丝糖,窩絲糖,14,wo si tang
油豆泡,油豆泡,14,you dou pao
圪饦汤,圪飥湯,14,ge tuo tang
荷叶凤脯,荷葉鳳脯,14,he ye feng pu
莫斯科红菜汤,莫斯科紅菜湯,14,mo si ke hong cai tang
西藏酥油茶,西藏酥油茶,14,xi zang su you cha
什锦烩饭,什錦燴飯,14,shi jin hui fan
清炖全鸡,清燉全雞,14,qing dun quan ji
甜盘子,甜盤子,14,tian pan zi
南煎肝,南煎肝,14,nan jian gan
虾米笋粿,蝦米筍粿,14,xia mi sun guo
压韭茄子,壓韭茄子,14,ya jiu qie zi
熏斑鸠,燻斑鳩,14,xun ban jiu
益阳松花皮蛋,益陽松花皮蛋,14,yi yang song hua pi dan
牛奶太妃冰淇淋,牛奶太妃冰淇淋,14,niu nai tai fei bing qi lin
乾县豆腐脑,乾縣豆腐腦,14,qian xian dou fu nao
玉蕊茶,玉蕊茶,14,yu rui cha
跳水田鸡,跳水田雞,14,tiao shui tian ji
葱花烙饼,蔥花烙餅,14,cong hua lao bing
珊瑚雪花鸡,珊瑚雪花雞,14,shan hu xue hua ji
柿霜软糖,柿霜軟糖,14,shi shuang ruan tang
火腿鱼,火腿魚,14,huo tui yu
芪蒸鹌鹑,芪蒸鵪鶉,14,qi zheng an chun
王桥豆腐,王橋豆腐,14,wang qiao dou fu
茴香粥,茴香粥,14,hui xiang zhou
番茄松鼠鱼,番茄松鼠魚,13,fan qie song shu yu
糖熘饹儿,糖熘餎兒,13,tang liu le er
腐皮肉卷,腐皮肉卷,13,fu pi rou juan
泰式咖哩螃蟹,泰式咖哩螃蟹,13,tai shi ka li pang xie
木樨菜,木樨菜,13,mu xi cai
乾果四品,乾果四品,13,qian guo si pin
油炸肺,油炸肺,13,you zha fei
烹丁香,烹丁香,13,peng ding xiang
扒燕窝,扒燕窩,13,ba yan wo
奶香玉米饼,奶香玉米餅,13,nai xiang yu mi bing
甜薯片,甜薯片,13,tian shu pian
牛腩莲藕煲,牛腩蓮藕煲,13,niu nan lian ou bao
蛋香牛堡,蛋香牛堡,13,dan xiang niu bao
西施团圆饼,西施團圓餅,13,xi shi tuan yuan bing
茄子晒炉肉,茄子曬爐肉,13,qie zi shai lu rou
风味龙虱,風味龍蝨,13,feng wei long shi
果酱酥,果醬酥,13,guo jiang su
六合牛脯,六合牛脯,13,liu he niu pu
琵琶鱼肚,琵琶魚肚,13,pi pa yu du
炸鹿尾儿,炸鹿尾兒,13,zha lu wei er
蜜饯银杏,蜜餞銀杏,13,mi jian yin xing
巧克力爆米花,巧克力爆米花,13,qiao ke li bao mi hua
火锅牛肉粉,火鍋牛肉粉,13,huo guo niu rou fen
意式香浓菜汤,意式香濃菜湯,13,yi shi xiang nong cai tang
塘栖板鸭,塘棲板鴨,13,tang qi ban ya
菜头饼,菜頭餅,13,cai tou bing
李锦记排骨酱,李錦記排骨醬,13,li jin ji pai gu jiang
沙舟踏翠,沙舟踏翠,13,sha zhou ta cui
扒鸡腿儿,扒雞腿兒,13,pa ji tui er
竹筒粉蒸肠,竹筒粉蒸腸,13,zhu tong fen zheng chang
异戊酸乙酯,異戊酸乙酯,13,yi wu suan yi zhi
鸡沾口蘑,雞沾口蘑,13,ji zhan kou mo
野鸭桃仁丁,野鴨桃仁丁,13,ye ya tao ren ding
泰式酸辣凤爪,泰式酸辣鳳爪,13,tai shi suan la feng zhao
咸金枣,鹹金棗,13,xian jin zao
豆瓣鲜鱼,豆瓣鮮魚,13,dou ban xian yu
姜汁鸭掌,薑汁鴨掌,13,jiang zhi ya zhang
烹大肉,烹大肉,13,peng da rou
灯笼泡椒,燈籠泡椒,13,deng long pao jiao
菠饺鱼肚,菠餃魚肚,13,bo jiao yu du
什锦麻花,什錦麻花,13,shi jin ma hua
十八烷酸,十八烷酸,13,shi ba wan suan
罗村竹笋,羅村竹筍,13,luo cun zhu sun
八宝油糕,八寶油糕,13,ba bao you gao
竹筒煮汤,竹筒煮湯,13,zhu tong zhu tang
台湾古早味,臺灣古早味,13,tai wan gu zao wei
消暑冬瓜盅,消暑冬瓜盅,13,xiao shu dong gua zhong
新疆凉面,新疆涼麪,13,xin jiang liang mian
烹芽韭,烹芽韭,13,peng ya jiu
大麻球,大麻球,13,da ma qiu
火爆肚头,火爆肚頭,13,huo bao du tou
珠兰大方,珠蘭大方,13,zhu lan da fang
什香菜,什香菜,13,shen xiang cai
酸辣羹,酸辣羹,13,suan la geng
虾肉小笼包,蝦肉小籠包,13,xia rou xiao long bao
平阴梨丸子,平陰梨丸子,13,ping yin li wan zi
老世泰糕点,老世泰糕點,13,lao shi tai gao dian
师友面,師友面,13,shi you mian
焦盖烧饼,焦蓋燒餅,13,jiao gai shao bing
香汁大虾,香汁大蝦,13,xiang zhi da xia
西班牙海鲜烩饭,西班牙海鮮燴飯,13,xi ban ya hai xian hui fan
藕丝羹,藕絲羹,13,ou si geng
咸鱼片片,鹹魚片片,13,xian yu pian pian
奇味酱,奇味醬,13,qi wei jiang
大方豆腐,大方豆腐,13,da fang dou fu
皮蛋肠,皮蛋腸,13,pi dan chang
白肺汤,白肺湯,13,bai fei tang
肥肠米粉,肥腸米粉,13,fei chang mi fen
酿白兰瓜,釀白蘭瓜,13,niang bai lan gua
摩登粑粑,摩登粑粑,13,mo deng ba ba
烩脐肚,燴臍肚,13,hui qi du
双孢蘑菇罐头,雙孢蘑菇罐頭,13,shuang bao mo gu guan tou
清炒莴笋丝,清炒萵筍絲,13,qing chao wo sun si
奶汤鸡脯,奶湯雞脯,13,nai tang ji pu
鱼腥草煲猪肺,魚腥草煲豬肺,13,yu xing cao bao zhu fei
双味珍珠元子,雙味珍珠元子,13,shuang wei zhen zhu yuan zi
少林八宝酥,少林八寶酥,13,shao lin ba bao su
桂花香糕,桂花香糕,13,gui hua xiang gao
烧肝尖儿,燒肝尖兒,13,shao gan jian er
拌稂子,拌稂子,13,ban lang zi
鲜虾腐皮卷,鮮蝦腐皮卷,13,xian xia fu pi juan
牛百叶汤,牛百葉湯,13,niu bai ye tang
脂肪酸蔗糖酯,脂肪酸蔗糖酯,13,zhi fang suan zhe tang zhi
煲仔鱼丸,煲仔魚丸,13,bao zi yu wan
沔城莲藕,沔城蓮藕,13,mian cheng lian ou
山珍刺龙芽,山珍刺龍芽,13,shan zhen ci long ya
扒三样儿,扒三樣兒,13,ba san yang er
炸紫盖儿,炸紫蓋兒,13,zha zi gai er
扒鸡块儿,扒雞塊兒,13,pa ji kuai er
风车酥,風車酥,13,feng che su
徽州圆子,徽州圓子,13,hui zhou yuan zi
烧宝盖儿,燒寶蓋兒,13,shao bao gai er
烧肥肠儿,燒肥腸兒,13,shao fei chang er
鹅黄肉,鵝黃肉,13,e huang rou
芡实百合芋头煲,芡實百合芋頭煲,13,qian shi bai he yu tou bao
清真全羊席,清真全羊席,13,qing zhen quan yang xi
酱萝卜头,醬蘿蔔頭,13,jiang luo bo tou
原笼粉蒸,原籠粉蒸,13,yuan long fen zheng
梅干月饼,梅乾月餅,13,mei gan yue bing
大福果,大福果,13,da fu guo
汉中梆梆面,漢中梆梆面,13,han zhong bang bang mian
怡味莲,怡味蓮,13,yi wei lian
黑香槟,黑香檳,13,hei xiang bin
单辛酸甘油酯,單辛酸甘油酯,13,dan xin suan gan you zhi
清拌粉皮儿,清拌粉皮兒,13,qing ban fen pi er
玫瑰锅炸,玫瑰鍋炸,13,mei gui guo zha
荞坨,蕎坨,13,qiao tuo
福字瓜烧里脊,福字瓜燒裏脊,13,fu zi gua shao li ji
老槐树烧饼,老槐樹燒餅,13,lao huai shu shao bing
烧连帖,燒連帖,13,shao lian tie
莴苣鳝鱼片,萵苣鱔魚片,13,wo ju shan yu pian
熊猫品竹,熊貓品竹,12,xiong mao pin zhu
烩腰丁儿,燴腰丁兒,12,hui yao ding er
踵鱼翅,踵魚翅,12,zhong yu chi
红萝卜排骨汤,紅蘿蔔排骨湯,12,hong luo bo pai gu tang
蛋松果,蛋松果,12,dan song guo
麻辣鹌鹑,麻辣鵪鶉,12,ma la an chun
熘鱼焙面,熘魚焙面,12,liu yu bei mian
烩白杂碎,燴白雜碎,12,hui bai za sui
接骨糯,接骨糯,12,jie gu nuo
姜汁刀豆,薑汁刀豆,12,jiang zhi dao dou
李圪抓,李圪抓,12,li ge zhua
火踵鱼翅,火踵魚翅,12,huo zhong yu chi
天津火腿肠,天津火腿腸,12,tian jin huo tui chang
什锦果冻,什錦果凍,12,shi jin guo dong
柠檬起司蛋糕,檸檬起司蛋糕,12,ning meng qi si dan gao
江米枣,江米棗,12,jiang mi zao
炒子蟹,炒子蟹,12,chao zi xie
广式云吞面,廣式雲吞麪,12,guang shi yun tun mian
萝卜板,蘿蔔板,12,luo bo ban
金钱鱼肚,金錢魚肚,12,jin qian yu du
干锅啤酒鸭,乾鍋啤酒鴨,12,gan guo pi jiu ya
莫基多,莫基多,12,mo ji duo
通草鲫鱼汤,通草鯽魚湯,12,tong cao ji yu tang
杜梅酥,杜梅酥,12,du mei su
蜜枣核桃,蜜棗核桃,12,mi zao he tao
中华蜜酒,中華蜜酒,12,zhong hua mi jiu
五丝洋粉,五絲洋粉,12,wu si yang fen
李锦记豆瓣酱,李錦記豆瓣醬,12,li jin ji dou ban jiang
彩虹冰咖啡,彩虹冰咖啡,12,cai hong bing ka fei
海东雪梨,海東雪梨,12,hai dong xue li
开远小卷粉,開遠小卷粉,12,kai yuan xiao juan fen
子推蒸饼,子推蒸餅,12,zi tui zheng bing
义盛永熏鸡,義盛永燻雞,12,yi sheng yong xun ji
鲜虾鸡蛋卷,鮮蝦雞蛋卷,12,xian xia ji dan juan
乾县挂面,乾縣掛麪,12,qian xian gua mian
海白米,海白米,12,hai bai mi
肉丝炒饼,肉絲炒餅,12,rou si chao bing
百果佳,百果佳,12,bai guo jia
炝冬笋,熗冬筍,12,qiang dong sun
仙鹤鲍鱼,仙鶴鮑魚,12,xian he bao yu
核桃松糕,核桃鬆糕,12,he tao song gao
炒荤素儿,炒葷素兒,12,chao hun su er
雀巢冰咖啡,雀巢冰咖啡,12,que chao bing ka fei
蟹粉豆腐羹,蟹粉豆腐羹,12,xie fen dou fu geng
绿园居,綠園居,12,lv yuan ju
恩济堂秋梨膏,恩濟堂秋梨膏,12,en ji tang qiu li gao
鹿大哈,鹿大哈,12,lu da ha
广东文昌鸡,廣東文昌雞,12,guang dong wen chang ji
果糖饮料,果糖飲料,12,guo tang yin liao
橘瓣鱼圆,橘瓣魚圓,12,ju ban yu yuan
黄鱼丝,黃魚絲,12,huang yu si
炒虾黄,炒蝦黃,12,chao xia huang
炸花件儿,炸花件兒,12,zha hua jian er
芝麻肉丝,芝麻肉絲,12,zhi ma rou si
辣鱼蛋,辣魚蛋,12,la yu dan
果粒悬浮饮料,果粒懸浮飲料,12,guo li xuan fu yin liao
青制啤酒,青制啤酒,12,qing zhi pi jiu
果胶酯酶,果膠酯酶,12,guo jiao zhi mei
杨河春绿,楊河春綠,12,yang he chun lv
十二台菜,十二臺菜,12,shi er tai cai
吴招治,吳招治,12,wu zhao zhi
烟鸭掌儿,煙鴨掌兒,12,yan ya zhang er
杨家吊沪饼,楊家吊滬餅,12,yang jia diao hu bing
